"t","land","gkz","gebiet","wahlberechtigte","waehler","ungueltig","gueltig","cdu","spd","fdp","die_linke","gruene","csu","piraten","npd","tierschutzpartei","rep","oedp","familie","buendnis_21_rrp","rentner","bp","pbc","bueso","die_violetten","mlpd","volksabstimmung","psg","afd","big","pro_deutschland","die_rechte","die_frauen","freie_waehler","nicht__waehler","partei_der_vernunft","die_partei","wahlbeteiligung","die_tierschutzpartei","zentrum","adm","cm","dkp","dvu","fwd","rrp"
1,"SH",1001,"Flensburg, Stadt",70321,46827,562,46265,30.19,35.19,4.4,8.07,11.76,0,2.5,0.67,1.04,0,0,0,0,0.54,0,0,0,0,0.04,0,0,3.96,0,0,0,0,0.43,0,0,0,66.59,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1002,"Kiel, Landeshauptstadt",187464,132054,1368,130686,28.8,34.89,5.06,7.18,14.25,0,2.82,0.57,0.85,0,0,0,0,0.56,0,0,0,0,0.05,0,0,3.62,0,0,0,0,0.32,0,0,0,70.44,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1003,"Luebeck, Hansestadt",167287,113351,1322,112029,33.26,34.14,4.63,6.52,11.08,0,2.45,0.78,0.7,0,0,0,0,0.35,0,0,0,0,0.08,0,0,4.23,0,0,0,0,0.61,0,0,0,67.76,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1004,"Neumuenster, Stadt",61095,39957,569,39388,35.46,35.27,4.82,5.4,7.41,0,1.93,1.58,0.84,0,0,0,0,0.46,0,0,0,0,0.05,0,0,4.92,0,0,0,0,0.45,0,0,0,65.4,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1051,"Dithmarschen",107468,74624,975,73649,42.93,29.83,6.4,4.78,6.23,0,1.92,0.74,0.7,0,0,0,0,0.45,0,0,0,0,0.04,0,0,4.08,0,0,0,0,0.59,0,0,0,69.44,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1053,"Herzogtum Lauenburg",149486,111545,1063,110482,39.81,29.64,5.76,5.19,8.93,0,1.73,0.86,0.83,0,0,0,0,0.33,0,0,0,0,0.02,0,0,5.47,0,0,0,0,0.49,0,0,0,74.62,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1054,"Nordfriesland",131157,93315,1006,92309,42.59,29.18,6.38,4.2,8.74,0,1.81,0.5,0.75,0,0,0,0,0.42,0,0,0,0,0.03,0,0,3.74,0,0,0,0,0.59,0,0,0,71.15,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1055,"Ostholstein",164625,120139,1357,118782,40.67,31.31,6.19,4.25,7.77,0,1.56,0.56,0.7,0,0,0,0,0.38,0,0,0,0,0.02,0,0,4.95,0,0,0,0,0.54,0,0,0,72.98,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1056,"Pinneberg",235610,179055,1682,177373,40.21,30.92,5.51,4.98,8.54,0,1.88,0.74,0.71,0,0,0,0,0.37,0,0,0,0,0.02,0,0,4.74,0,0,0,0,0.44,0,0,0,76,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1057,"Ploen",104178,80265,872,79393,39.23,31.27,5.51,4.4,10.1,0,1.57,0.58,0.75,0,0,0,0,0.4,0,0,0,0,0.03,0,0,4.46,0,0,0,0,0.61,0,0,0,77.05,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1058,"Rendsburg-Eckernfoerde",216682,163981,1731,162250,40.37,31.01,5.58,4.26,9.32,0,1.74,0.55,0.84,0,0,0,0,0.46,0,0,0,0,0.02,0,0,4.33,0,0,0,0,0.46,0,0,0,75.68,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1059,"Schleswig-Flensburg",156623,115922,1551,114371,40.73,30.98,5.18,4.58,8.82,0,1.73,0.53,0.84,0,0,0,0,0.46,0,0,0,0,0.02,0,0,4.06,0,0,0,0,0.73,0,0,0,74.01,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1060,"Segeberg",208464,154526,1469,153057,41.28,29.48,5.74,4.88,8.08,0,2.06,0.77,0.85,0,0,0,0,0.42,0,0,0,0,0.03,0,0,4.86,0,0,0,0,0.61,0,0,0,74.13,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1061,"Steinburg",105499,76304,829,75475,40.52,30.14,5.72,5.21,7.95,0,2.22,0.84,0.77,0,0,0,0,0.39,0,0,0,0,0.02,0,0,4.4,0,0,0,0,0.74,0,0,0,72.33,NA,NA,NA,NA,NA,NA,NA,NA
1,"SH",1062,"Stormarn",185837,143885,1104,142781,40.34,29.49,5.93,4.68,9.55,0,1.73,0.61,0.72,0,0,0,0,0.36,0,0,0,0,0.02,0,0,5.31,0,0,0,0,0.47,0,0,0,77.43,NA,NA,NA,NA,NA,NA,NA,NA
1,"HH",2000,"Hamburg, Freie und Hansestadt",1281918,901213,10384,890829,31.73,32.06,4.76,8.69,12.52,0,2.72,0.63,0,0,0.22,0,0,0.42,0,0,0,0,0.05,0,0,4.12,0,0,0,0,0.32,0,0,0.63,70.3,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3101,"Braunschweig, Stadt",193799,143752,1467,142285,33.68,33.21,4.32,6.63,12.25,0,2.9,0.72,0.9,0.07,0,0,0,0,0,0.09,0,0,0.07,0,0,3.54,0,0.09,0,0,0.5,0,0,0,74.18,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3102,"Salzgitter, Stadt",75402,51907,773,51134,32.75,41.24,2.93,6.84,5.75,0,1.31,1.51,0.76,0.24,0,0,0,0,0,0.16,0,0,0.03,0,0,3.86,0,0.14,0,0,1,0,0,0,68.84,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3103,"Wolfsburg, Stadt",92819,64675,700,63975,41.44,33.63,3.63,5.05,6.83,0,1.9,1.09,0.77,0.04,0,0,0,0,0,0.24,0,0,0.03,0,0,3.77,0,0.1,0,0,0.41,0,0,0,69.68,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3151,"Gifhorn",134366,99309,903,98406,43.55,31.86,3.68,4.49,7.29,0,1.85,0.94,0.78,0.05,0,0,0,0,0,0.53,0,0,0.03,0,0,3.53,0,0.09,0,0,0.41,0,0,0,73.91,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3152,"Goettingen",195780,147262,1319,145943,35.11,32.47,4.01,6.36,12.9,0,1.97,0.68,0.69,0.05,0,0,0,0,0,0.09,0,0,0.04,0,0,3.68,0,0.14,0,0,0.9,0,0,0,75.22,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3153,"Goslar",112517,79695,1085,78610,37.78,36.72,4.15,5.5,6.36,0,1.53,0.95,0.81,0.09,0,0,0,0,0,0.06,0,0,0.04,0,0,4.08,0,0.13,0,0,0.45,0,0,0,70.83,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3154,"Helmstedt",74709,53711,673,53038,39.05,35.62,3.56,4.75,6.62,0,1.79,1.8,1,0.03,0,0,0,0,0,0.11,0,0,0.02,0,0,3.67,0,0.14,0,0,0.59,0,0,0,71.89,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3155,"Northeim",110737,80439,1385,79054,36.83,38.52,3.77,4.46,7.02,0,1.26,1.05,0.67,0.06,0,0,0,0,0,0.11,0,0,0.01,0,0,3.81,0,0.18,0,0,0.53,0,0,0,72.64,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3156,"Osterode am Harz",62441,44589,485,44104,37.68,38.09,3.83,5.27,6.06,0,1.46,1.23,0.76,0.07,0,0,0,0,0,0.07,0,0,0.03,0,0,3.49,0,0.15,0,0,0.71,0,0,0,71.41,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3157,"Peine",102787,77515,691,76824,35.62,40.24,3.26,4.82,7.29,0,1.63,0.97,0.79,0.11,0,0,0,0,0,0.17,0,0,0.03,0,0,3.57,0,0.18,0,0,0.43,0,0,0,75.41,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3158,"Wolfenbuettel",97192,74478,1474,73004,35.96,36.21,3.73,4.92,8.83,0,1.62,0.98,0.91,0.08,0,0,0,0,0,0.09,0,0,0.02,0,0,4,0,0.11,0,0,0.55,0,0,0,76.63,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3241,"Region Hannover",847629,630716,6995,623721,35.92,34.38,4.44,5.66,10.75,0,1.71,0.72,0.78,0.09,0,0,0,0,0,0.11,0,0,0.04,0,0,3.71,0,0.13,0,0,0.46,0,0,0,74.41,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3251,"Diepholz",168362,124298,1049,123249,42.88,31.23,4.98,4.5,8.27,0,1.52,0.8,0.84,0.07,0,0,0,0,0,0.09,0,0,0.02,0,0,3.36,0,0.12,0,0,0.48,0,0,0,73.83,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3252,"Hameln-Pyrmont",119218,85079,1242,83837,37.58,34.78,3.92,5.53,8.51,0,1.7,0.88,0.77,0.08,0,0,0,0,0,0.1,0,0,0.02,0,0,4.24,0,0.11,0,0,0.33,0,0,0,71.36,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3254,"Hildesheim",219571,164796,1799,162997,38.25,36,3.39,4.93,8.85,0,1.78,0.9,0.73,0.06,0,0,0,0,0,0.09,0,0,0.02,0,0,3.4,0,0.23,0,0,0.28,0,0,0,75.05,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3255,"Holzminden",58096,42232,474,41758,36.26,37.13,5.47,4.65,8.15,0,1.35,0.99,0.73,0.07,0,0,0,0,0,0.21,0,0,0.03,0,0,3.44,0,0.08,0,0,0.31,0,0,0,72.69,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3256,"Nienburg (Weser)",95508,67803,553,67250,43.1,33.34,3.61,4.15,7.65,0,1.38,0.97,0.75,0.08,0,0,0,0,0,0.12,0,0,0.02,0,0,3.56,0,0.11,0,0,0.34,0,0,0,70.99,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3257,"Schaumburg",125175,92022,769,91253,38.21,37,3.56,4.31,8.1,0,1.55,0.81,0.85,0.08,0,0,0,0,0,0.17,0,0,0.03,0,0,4.09,0,0.12,0,0,0.3,0,0,0,73.51,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3351,"Celle",139513,101214,880,100334,45.14,28.78,4.38,4.29,6.97,0,1.57,1.06,0.74,0.11,0,0,0,0,0,0.13,0,0,0.01,0,0,5.14,0,0.09,0,0,0.73,0,0,0,72.55,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3352,"Cuxhaven",158469,116132,1022,115110,43.05,33.38,3.49,4.75,7.11,0,1.46,0.89,0.81,0.03,0,0,0,0,0,0.07,0,0,0.02,0,0,3.51,0,0.1,0,0,0.44,0,0,0,73.28,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3353,"Harburg",194856,152819,1219,151600,42.47,28.08,4.83,4.35,9.21,0,1.64,0.78,0.89,0.05,0,0,0,0,0,0.1,0,0,0.02,0,0,5.93,0,0.09,0,0,0.75,0,0,0,78.43,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3354,"Luechow-Dannenberg",39827,28789,297,28492,36.25,27.02,3.58,8.81,15.41,0,1.69,0.73,0.86,0.02,0,0,0,0,0,0.22,0,0,0.04,0,0,3.86,0,0.15,0,0,0.33,0,0,0,72.29,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3355,"Lueneburg",139242,104785,861,103924,36.57,29.24,4.05,6.36,13.8,0,2.4,0.89,0.8,0.04,0,0,0,0,0,0.11,0,0,0.02,0,0,4.52,0,0.09,0,0,0.29,0,0,0,75.25,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3356,"Osterholz",89204,66800,1114,65686,37.81,33.61,3.48,5.99,9.35,0,1.83,0.95,0.9,0.08,0,0,0,0,0,0.08,0,0,0.06,0,0,3.81,0,0.11,0,0,0.26,0,0,0,74.88,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3357,"Rotenburg (Wuemme)",128090,94934,673,94261,46.12,29.48,4.22,4.01,8.03,0,1.42,0.9,0.72,0.05,0,0,0,0,0,0.12,0,0,0.01,0,0,3.55,0,0.09,0,0,0.57,0,0,0,74.12,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3358,"Heidekreis",108738,79200,612,78588,43.16,31.84,3.83,4.53,7.75,0,1.34,1.13,0.86,0.05,0,0,0,0,0,0.14,0,0,0.02,0,0,3.89,0,0.12,0,0,0.57,0,0,0,72.84,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3359,"Stade",155168,114839,818,114021,43,31.51,4.17,4.28,7.94,0,1.5,0.92,0.68,0.03,0,0,0,0,0,0.08,0,0,0.02,0,0,4.65,0,0.08,0,0,0.43,0,0,0,74.01,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3360,"Uelzen",75772,55844,481,55363,40.98,31.88,3.67,4.92,8.99,0,1.94,0.79,0.76,0.06,0,0,0,0,0,0.1,0,0,0.02,0,0,4.5,0,0.09,0,0,0.44,0,0,0,73.7,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3361,"Verden",104439,78123,594,77529,40.94,31.95,3.72,5.13,9.55,0,1.83,0.88,0.83,0.05,0,0,0,0,0,0.18,0,0,0.03,0,0,3.76,0,0.12,0,0,0.28,0,0,0,74.8,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3401,"Delmenhorst, Stadt",57824,38964,410,38554,36.72,35.94,3.46,6.54,6.78,0,1.99,1.43,1.01,0.1,0,0,0,0,0,0.06,0,0,0.03,0,0,4.09,0,0.16,0,0,0.65,0,0,0,67.38,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3402,"Emden, Stadt",38946,26171,302,25869,25.68,48.03,3.1,5.98,9.05,0,1.76,0.84,0.73,0.07,0,0,0,0,0,0.18,0,0,0.05,0,0,2.98,0,0.08,0,0,0.31,0,0,0,67.2,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3403,"Oldenburg (Oldenburg), Stadt",125662,93245,760,92485,30.65,33.21,4.33,7.96,14.86,0,2.04,0.65,0.8,0.03,0,0,0,0,0,0.08,0,0,0.05,0,0,3.85,0,0.06,0,0,0.63,0,0,0,74.2,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3404,"Osnabrueck, Stadt",120206,85953,1233,84720,38.36,30.53,4.48,5.87,12.75,0,2.15,0.44,0.63,0.03,0,0,0,0,0,0.16,0,0,0.03,0,0,2.71,0,0.07,0,0,0.34,0,0,0,71.5,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3405,"Wilhelmshaven, Stadt",64203,43699,612,43087,36.12,35.77,3.54,6.45,7.12,0,1.72,1.07,0.92,0.08,0,0,0,0,0,0.05,0,0,0.1,0,0,4.51,0,0.14,0,0,1.03,0,0,0,68.06,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3451,"Ammerland",94747,70298,642,69656,40.53,31.14,5.94,4.42,8.98,0,1.36,0.63,0.8,0.04,0,0,0,0,0,0.08,0,0,0.02,0,0,4.62,0,0.06,0,0,0.48,0,0,0,74.2,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3452,"Aurich",152041,108085,1422,106663,33.59,42.11,3.25,4.65,8.01,0,1.33,0.96,0.81,0.08,0,0,0,0,0,0.1,0,0,0.02,0,0,3.1,0,0.08,0,0,0.58,0,0,0,71.09,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3453,"Cloppenburg",117226,81454,721,80733,62.38,20.37,4.32,2.95,3.78,0,1.1,0.6,0.44,0.03,0,0,0,0,0,0.23,0,0,0.01,0,0,2.42,0,0.07,0,0,0.4,0,0,0,69.48,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3454,"Emsland",235731,174289,1281,173008,59.94,22.04,4.3,2.96,4.72,0,1.35,0.54,0.49,0.04,0,0,0,0,0,0.06,0,0,0.01,0,0,2.48,0,0.09,0,0,0.24,0,0,0,73.94,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3455,"Friesland",80196,58908,792,58116,37.15,35.99,4.62,4.89,7.66,0,1.48,0.81,0.92,0.07,0,0,0,0,0,0.07,0,0,0.04,0,0,4.06,0,0.1,0,0,0.81,0,0,0,73.46,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3456,"Grafschaft Bentheim",96649,71673,550,71123,50.37,30.44,4.13,3.22,5.78,0,1.45,0.46,0.46,0.03,0,0,0,0,0,0.11,0,0,0.01,0,0,2.52,0,0.08,0,0,0.17,0,0,0,74.16,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3457,"Leer",128455,91441,1020,90421,38.24,38.18,3.41,4.83,6.89,0,1.39,0.93,0.71,0.06,0,0,0,0,0,0.23,0,0,0.02,0,0,3.36,0,0.1,0,0,0.54,0,0,0,71.19,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3458,"Oldenburg",99258,74989,584,74405,40.86,29.87,5.93,5.16,9.08,0,1.54,0.86,0.82,0.05,0,0,0,0,0,0.06,0,0,0.02,0,0,4.11,0,0.11,0,0,0.76,0,0,0,75.55,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3459,"Osnabrueck",271557,201740,1528,200212,47.96,29.28,4.27,3.93,7.67,0,1.55,0.62,0.53,0.03,0,0,0,0,0,0.26,0,0,0.01,0,0,2.72,0,0.08,0,0,0.32,0,0,0,74.29,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3460,"Vechta",99074,72315,484,71831,63.05,18.77,4.92,2.57,4.71,0,1.27,0.53,0.45,0.04,0,0,0,0,0,0.09,0,0,0.02,0,0,2.22,0,0.06,0,0,0.65,0,0,0,72.99,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3461,"Wesermarsch",70637,48745,917,47828,36.25,37.85,4.6,4.92,7.41,0,1.32,0.84,0.79,0.05,0,0,0,0,0,0.02,0,0,0.03,0,0,3.45,0,0.08,0,0,0.51,0,0,0,69.01,NA,NA,NA,NA,NA,NA,NA,NA
1,"NI",3462,"Wittmund",45635,31555,356,31199,41.61,35.43,4.44,3.54,6.66,0,1.21,0.82,0.8,0.05,0,0,0,0,0,0.07,0,0,0.02,0,0,3.54,0,0.1,0,0,0.58,0,0,0,69.15,NA,NA,NA,NA,NA,NA,NA,NA
1,"HB",4011,"Bremen, Stadt",400633,279906,2876,277030,28.77,34.58,3.47,10.16,12.71,0,2.62,1.02,1.02,0,0,0,0.1,0,0,0,0,0,0.05,0,0,3.62,0,0.14,0,0,0.23,0,0,0.49,69.87,NA,NA,NA,NA,NA,NA,NA,NA
1,"HB",4012,"Bremerhaven, Stadt",83190,53116,734,52382,29.98,38.42,2.83,9.11,8.38,0,2.11,1.49,1.15,0,0,0,0.22,0,0,0,0,0,0.06,0,0,4.1,0,0.16,0,0,0.3,0,0,0.31,63.85,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5111,"Duesseldorf, Stadt",415139,304418,2701,301717,38.44,27.92,7.54,6.97,9.48,0,2.29,0.6,0,0.31,0.12,0,0.04,0,0,0,0.04,0,0.05,0.15,0.02,4.18,0.09,0.16,0.01,0,0.16,0.12,0.06,0.36,73.33,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5112,"Duisburg, Stadt",337326,227497,3050,224447,28.03,40.39,3.05,8.19,6.03,0,2.35,2.75,0,0.27,0.1,0,0.08,0,0,0,0.03,0,0.18,0.23,0.04,5.08,0.29,0.75,0.06,0,0.15,0.13,0.07,0.39,67.44,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5113,"Essen, Stadt",428928,305848,3067,302781,32.61,36.94,4.52,7.02,8.13,0,2.21,1.41,0,0.23,0.1,0,0.05,0,0,0,0.06,0,0.1,0.15,0.02,4.07,0.14,0.29,0.02,0,0.17,0.13,0.07,0.54,71.31,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5114,"Krefeld, Stadt",166103,114408,1402,113006,38.44,30.71,6.41,6.5,7.87,0,2.26,0.95,0,0.1,0.12,0,0.05,0,0,0,0.02,0,0.05,0.17,0.02,3.7,0.16,0.22,0.02,0,0.35,0.1,0.08,0.47,68.88,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5116,"Moenchengladbach, Stadt",192676,127559,1617,125942,43.14,27.79,5.81,6.33,6.11,0,2.47,1.05,0,0.11,0.12,0,0.04,0,0,0,0.02,0,0.02,0.16,0.02,4.12,0.1,0.24,0.02,0,0.25,0.14,0.1,0.58,66.2,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5117,"Muelheim an der Ruhr, Stadt",126201,94752,1003,93749,34.15,36.52,5.04,6.4,7.52,0,2.01,1.07,0,0.13,0.11,0,0.05,0,0,0,0.02,0,0.08,0.14,0.03,4.57,0.17,0.29,0.03,0,0.11,0.1,0.05,0.34,75.08,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5119,"Oberhausen, Stadt",155788,108055,1516,106539,29.16,41.13,3.04,8.01,6.36,0,2.66,2.14,0,0.15,0.12,0,0.07,0,0,0,0.03,0,0.07,0.21,0.03,4.14,0.09,0.43,0.04,0,0.16,0.11,0.09,0.36,69.36,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5120,"Remscheid, Stadt",79140,54634,676,53958,39.53,30.04,5.62,7.12,6.73,0,2.36,1.06,0,0.22,0.14,0,0.06,0,0,0,0.02,0,0.05,0.22,0.02,4.12,0.2,0.36,0.03,0,0.2,0.1,0.09,0.47,69.03,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5122,"Solingen, Klingenstadt",113680,80653,948,79705,37.92,29.83,6.14,6.61,8.2,0,2.58,0.98,0,0.18,0.14,0,0.04,0,0,0,0.02,0,0.18,0.17,0.03,4.43,0.17,0.3,0.01,0,0.21,0.13,0.08,0.48,70.95,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5124,"Wuppertal, Stadt",246429,171567,2271,169296,33.41,31.64,5.73,8.17,9.73,0,2.38,1.07,0,0.27,0.14,0,0.04,0,0,0,0.01,0,0.08,0.22,0.02,4.09,0.12,0.31,0.05,0,0.3,0.16,0.09,0.64,69.62,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5154,"Kleve",225823,161873,1713,160160,48.08,26.72,5.62,4.52,6.09,0,1.98,0.8,0,0.07,0.12,0,0.06,0,0,0,0.01,0,0.02,0.17,0.01,3.89,0.03,0.19,0.02,0,0.14,0.08,0.06,0.23,71.68,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5158,"Mettmann",371057,277509,2972,274537,41.78,29.1,6.16,5.21,7.25,0,2.13,0.85,0,0.17,0.14,0,0.05,0,0,0,0.03,0,0.02,0.17,0.02,4.86,0.09,0.21,0.03,0,0.18,0.14,0.06,0.29,74.79,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5162,"Rhein-Kreis Neuss",333345,248891,2466,246425,46.48,25.95,6.98,4.65,6.17,0,2.2,0.84,0,0.13,0.11,0,0.05,0,0,0,0.02,0,0.02,0.2,0.02,4,0.09,0.21,0.02,0,0.36,0.1,0.06,0.32,74.66,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5166,"Viersen",227631,167490,1693,165797,45.82,26.33,6.26,5.31,6.63,0,2.07,0.93,0,0.09,0.12,0,0.06,0,0,0,0.02,0,0.02,0.21,0.03,4.06,0.06,0.18,0.01,0,0.27,0.09,0.07,0.33,73.58,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5170,"Wesel",360651,266934,2743,264191,36.25,36.61,4.34,6.4,6.48,0,2.01,1.22,0,0.15,0.1,0,0.12,0,0,0,0.02,0,0.05,0.17,0.02,3.85,0.08,0.3,0.02,0,0.2,0.1,0.07,0.39,74.01,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5314,"Bonn, Stadt",226487,175014,1775,173239,35.91,25.66,8.24,6.28,13.53,0,2.52,0.46,0,0.05,0.17,0,0.03,0,0,0,0.01,0,0.02,0.11,0.01,4.22,0.55,0.2,0.01,0,0.18,0.12,0.08,0.62,77.27,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5315,"Koeln, Stadt",722435,523763,4365,519398,32.72,29.54,5.97,8.03,14.01,0,2.53,0.64,0,0.09,0.17,0,0.04,0,0,0,0.03,0,0.05,0.15,0.02,3.52,0.18,0.27,0.01,0,0.26,0.19,0.07,0.66,72.5,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5316,"Leverkusen, Stadt",117980,84980,971,84009,39.04,31.76,5.15,5.79,7.63,0,2.26,1.1,0,0.12,0.11,0,0.05,0,0,0,0.02,0,0.08,0.21,0.02,3.8,0.13,0.32,0.01,0,0.47,0.14,0.06,0.6,72.03,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5334,"Staedteregion Aachen",408308,299023,3521,295502,38.48,29.87,5.47,6.94,9.27,0,2.8,0.79,0,0.3,0.15,0,0.04,0,0,0,0.02,0,0.02,0.16,0.01,3.17,0.08,0.16,0.03,0,0.37,0.13,0.07,0.5,73.23,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5358,"Dueren",199550,145541,2070,143471,43.65,29.24,4.88,5.58,6,0,2.39,1.08,0,0.13,0.1,0,0.05,0,0,0,0.02,0,0.02,0.26,0.03,3.94,0.05,0.21,0.03,0,0.24,0.16,0.08,0.45,72.93,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5362,"Rhein-Erft-Kreis",344341,254633,5579,249054,41.34,29.99,5.62,5.03,6.97,0,2.08,0.96,0,0.13,0.12,0,0.06,0,0,0,0.02,0,0.01,0.22,0.02,3.66,0.11,0.36,0.03,0,0.39,0.16,0.12,0.4,73.95,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5366,"Euskirchen",148648,106555,1403,105152,46.28,24.12,7.06,5.19,6.63,0,2.24,0.97,0,0.11,0.12,0,0.05,0,0,0,0.02,0,0.02,0.3,0.02,4.25,0.03,0.27,0.01,0,0.31,0.16,0.12,0.4,71.68,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5370,"Heinsberg",188266,134521,1882,132639,48.63,25.94,4.86,5.14,5.45,0,2.24,1.06,0,0.19,0.11,0,0.06,0,0,0,0.02,0,0.01,0.17,0.03,3.46,0.04,0.19,0.02,0,0.32,0.14,0.08,0.41,71.45,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5374,"Oberbergischer Kreis",209414,150899,1953,148946,44.69,26.63,5.6,5.34,6.86,0,1.89,0.88,0,0.1,0.17,0,0.05,0,0,0,0.01,0,0.02,0.24,0.02,4.96,0.05,0.31,0.01,0,0.24,0.13,0.09,0.42,72.06,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5378,"Rheinisch-Bergischer Kreis",216414,169131,1411,167720,43.33,25.85,6.9,5.01,8.94,0,1.96,0.68,0,0.09,0.16,0,0.05,0,0,0,0.01,0,0.02,0.17,0.01,4.7,0.07,0.21,0.02,0,0.27,0.18,0.09,0.46,78.15,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5382,"Rhein-Sieg-Kreis",448168,337288,3631,333657,43.89,25.39,7.19,5.02,8.34,0,2.06,0.76,0,0.08,0.15,0,0.05,0,0,0,0.01,0,0.01,0.36,0.02,4.41,0.09,0.18,0.01,0,0.33,0.11,0.08,0.39,75.26,NA,NA,NA,NA,NA,NA,NA,NA
1,"NW",5512,"Bottrop, Stadt",89657,64286,698,63588,32.83,41.55,3.15,6.34,5.44,0,1.91,1.59,0,0.23,0.55,0,0.04,0,0,0,0.02,0,0.11,0.17,0.04,3.87,0.12,0.33,0.03,0,0.11,0.09,0.06,0.34,71.7,NA,NA,NA,NA,NA,NA,NA,NA
